"id","text","screenName","created","favoriteCount","retweetCount"
"1400363960017342466","Im Gegenteil, wer sein Kreuz bei der AfD macht, der will Rechtsstaatlichkeit und demokratische Prinzipien wieder zu… https://t.co/kKh0Q6ZnuB","Alice_Weidel",2021-06-03 08:09:20,835,124
"1400363956447891457","Angela #Merkel lobt #Wanderwitz. Damit unterstützt sie im Kern die unsäglichen Aussagen des Ostbeauftragten. Mit di… https://t.co/KtsIjSTcRR","Alice_Weidel",2021-06-03 08:09:19,1781,402
"1400052057738989568","Die bedrohlich steigende #Inflation in <U+0001F1E9><U+0001F1EA> beschleunigt die Enteignung der Bürger! Mit der Politik des billigen Geld… https://t.co/DYJDTyiaz4","Alice_Weidel",2021-06-02 11:29:56,1286,346
"1399683662610903041","Der drastische Anstieg der Privatinsolvenzen seit Jahresbeginn ist nur der Vorgeschmack auf das, was uns in naher Z… https://t.co/f5ksA2SFiG","Alice_Weidel",2021-06-01 11:06:04,1096,266
"1399628783863410688","Sollten die grünen Ideologen nach der Bundestagswahl im Bund an die Macht kommen, dann haben Autofahrer in <U+0001F1E9><U+0001F1EA> nicht… https://t.co/Z3HERHglmH","Alice_Weidel",2021-06-01 07:28:00,1737,458
"1398251737069375490","Die #Energiewende ist nichts anderes als ein milliardenschweres, planwirtschaftliches Umverteilungsprogramm von arm… https://t.co/onkiXPIvwU","Alice_Weidel",2021-05-28 12:16:07,912,206
"1398236824787730433","#Steinmeier hat in seiner Amtszeit häufig die nötige Neutralität vermissen lassen - er hätte integrativer wirken mü… https://t.co/sJUVavZZZn","Alice_Weidel",2021-05-28 11:16:51,2814,515
"1397832863672852482","Wollen wir unseren freiheitlichen und demokratischen Staat bewahren, dürfen @Die_Gruenen niemals auf Bundesebene in… https://t.co/XnQhqJwwjh","Alice_Weidel",2021-05-27 08:31:39,1853,411
"1397480547476197378","Während Frau @Karliczek weiterhin das #Impfen von #Kindern fordert, möchte auch @jensspahn daran festhalten und Jug… https://t.co/6j4jjzv0pe","Alice_Weidel",2021-05-26 09:11:41,1525,382
"1397095212359589888",". @Tino_Chrupalla und ich haben die Wahl zum #Spitzenteam mit 71% der Stimmen für uns entscheiden können. Wir danke… https://t.co/r5wdUbEbsW","Alice_Weidel",2021-05-25 07:40:30,1623,269
"1395420500155846657","Teenie auf dem Weg nach Malle? Nein. Außenminister auf diplomatischer Mission in den Nahen Osten. #Maas #Israel #AfD https://t.co/ydYaaqJIOV","Alice_Weidel",2021-05-20 16:45:47,1606,306
"1395306667898777600","Heute Abend bin ich gemeinsam mit @Tino_Chrupalla zu Gast beim #Bürgerdialog der @AfDimBundestag! 
Hier Benachricht… https://t.co/fVECtNTAds","Alice_Weidel",2021-05-20 09:13:27,578,102
"1394995042935246862","#Berlin. 17 Grad. Die Frisur passt. Unsere Motivation auch. <U+0001F609> - mit @Tino_Chrupalla #Spitzenduo #AfD https://t.co/m7XtUUHBBK","Alice_Weidel",2021-05-19 12:35:10,1675,206
"1394609764034912258","Lieber @Karl_Lauterbach, lieber @helgelindh, ich gratuliere Ihnen herzlich zum 23. bzw. 27. Platz auf der Landeslis… https://t.co/b9tivvg5Gq","Alice_Weidel",2021-05-18 11:04:12,2220,381
"1394581948593549312","Seit gestern können die Mitglieder unserer #AfD darüber abstimmen, welches #Spitzenduo in den #Bundestagswahlkampf… https://t.co/XamwdLUBVH","Alice_Weidel",2021-05-18 09:13:41,907,176
"1394187326130118656","Ich bedanke mich für das Vertrauen der #AfD-Mitglieder - und bei den vielen Wahlhelfern, die die Herausforderung an… https://t.co/FXK1iy9H81","Alice_Weidel",2021-05-17 07:05:35,1237,164
"1392752955603005444","Wir wünschen allen Vätern einen schönen #Vatertag &amp; danken allen, die heute nicht mit dem #Bollerwagen, sondern für… https://t.co/ImOk00fXGi","Alice_Weidel",2021-05-13 08:05:55,1944,268
"1392427293893664769","Für ihren Klimapopulismus riskiert die #Bundesregierung die Grundlagen unseres Wohlstands, um sich bei radikalen Id… https://t.co/6D9AqtDGoO","Alice_Weidel",2021-05-12 10:31:51,992,232
"1392404395120283648","Die Probleme sind längst da, Herr #Seehofer: Jedes Jahr drängen #Migranten in Großstadt-Stärke nach #Deutschland, W… https://t.co/6vOeUrLtYp","Alice_Weidel",2021-05-12 09:00:52,1328,309
"1390954423719972866","""Wir treten dafür ein, den Menschen in der Pandemie ihre Eigenverantwortung zurückzugeben, Risikogruppen zwar zu sc… https://t.co/8ZWbW1q7KG","Alice_Weidel",2021-05-08 08:59:11,1600,307
"1389508585202360327","Nicht verpassen: Heute Abend um 23:30 Uhr bin ich bei #MarkusLanz zu Gast. Teilen, einschalten und mitfiebern! #AfD https://t.co/vKPpT8MIEU","Alice_Weidel",2021-05-04 09:13:57,3100,739
"1388759872804634626","offiziellen Twitteraccount Brandanschläge auf Wohnungsunternehmen geradezu rechtfertigen, dann wird so ein gesellsc… https://t.co/Pv6vdX5wcI","Alice_Weidel",2021-05-02 07:38:50,1275,173
"1388759871257026560","…Politiker, Journalisten und Akteure der Zivilgesellschaft verharmlosen linke Gewalt und machen sie so salonfähig.… https://t.co/PqPV2tvzBB","Alice_Weidel",2021-05-02 07:38:49,1228,171
"1388759868878856193","Angesichts der jüngsten Straßenschlachten ist es höchste Zeit, dass die Politik endlich entschlossen handelt und de… https://t.co/1BszlzQQp8","Alice_Weidel",2021-05-02 07:38:49,2311,571
"1388432212010446914","16 Jahre nach Merkels Amtsantritt vernachlässigt der Staat seine Kernaufgaben und presst seine Bürger aus wie eine… https://t.co/tiw3NQQSsT","Alice_Weidel",2021-05-01 09:56:49,2163,510
"1387736538113511424","Vorrangige Aufgabe des #BVerfG ist die Wahrung der #Grundrechte der Bürger und der Schutz unserer #Verfassung. Mit… https://t.co/TodVglPSNS","Alice_Weidel",2021-04-29 11:52:28,863,185
"1387696268865064960","Es ist nicht Aufgabe des #BVerfG, gesetzgeberisch tätig zu sein. Die #Bundesregierung zu zwingen, Klimaziele früher… https://t.co/g5srC1BciX","Alice_Weidel",2021-04-29 09:12:27,2113,521
"1387396743101358092","Auf Millionen gesetzlich Versicherte kommt der nächste Beitragshammer zu. Die Krankenkassen werden aufgrund der 12,… https://t.co/cWHVFHUrWy","Alice_Weidel",2021-04-28 13:22:14,1269,465
"1387025112105426948","Die #AfD-Fraktion fordert ein sofortiges #Lockdown-Ende. Raus aus der #Inzidenzwert-Sackgasse. Für ihr bisheriges V… https://t.co/H0DeB6VTEs","Alice_Weidel",2021-04-27 12:45:31,1686,417
"1387005694759608322","Wenn die gefällten Urteile nicht genehm sind, müssen Richter mit Hausdurchsuchungen und Ermittlungen durch Staatsan… https://t.co/8QK5p0Ch2B","Alice_Weidel",2021-04-27 11:28:21,1615,494
"1386949444101365760","Wird auf das Auto von @Karl_Lauterbach ein Farbanschlag verübt: Die Leitmedien empören sich bundesweit. #AfD-Wahlkä… https://t.co/buUMbtWJ1H","Alice_Weidel",2021-04-27 07:44:50,2150,618
"1386610089432395776","#Grundrechte werden nicht von der Obrigkeit zugeteilt, sie sind unveräußerliche und von der Verfassung garantierte… https://t.co/8jF2HteHy2","Alice_Weidel",2021-04-26 09:16:21,1769,453
"1386291019378053125","Seit gestern freuen wir uns über unseren neuen Familienzuwachs - unsere kleine Leni! <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> #Wochenende https://t.co/k1t9YLbX0m","Alice_Weidel",2021-04-25 12:08:29,4541,287
"1385554011101741058","Leben wir noch in einem freien Land, wenn der Rundfunkrat Berufsverbote für jene Schauspieler fordert, die einfach… https://t.co/ixDxqNZUZQ","Alice_Weidel",2021-04-23 11:19:53,2894,711
"1385517389320790021","Hut ab vor Schauspieler @JanJosefLiefers und all jenen, die sich freiwillig der nun folgenden Hatz durch kritiklose… https://t.co/0YAKWyaAhj","Alice_Weidel",2021-04-23 08:54:21,2337,387
"1385165585806417926","#Deutschland schafft es nicht, die illegale #Migration zu verhindern &amp; Ausreisepflichtige auszuweisen, für die eige… https://t.co/r4RVsMt0SJ","Alice_Weidel",2021-04-22 09:36:25,1957,536
"1384780794049224704","Wir sagen Nein zum #Infektionsschutzgesetz. Die Bürger in #Deutschland müssen eigenverantwortlich und frei leben kö… https://t.co/69TZlJ7Hkr","Alice_Weidel",2021-04-21 08:07:23,2536,487
"1384478018844901382","Wenn vermeintliches Stühle besetzen als #Emanzipation gilt, diese jetzt bedeutender als berufliche #Qualifikation f… https://t.co/RhKU4jppmT","Alice_Weidel",2021-04-20 12:04:16,1604,366
"1384172578340708358","Ob Deutschkurs oder Job - die Bilanz von ""geflüchteten"" #Frauen stellt sich nach fünf Jahren in #Deutschland ernüch… https://t.co/Kk4OXCkeB4","Alice_Weidel",2021-04-19 15:50:34,1656,502
"1383728975852150788","Der Staat missbraucht die #Polizei zur Durchsetzung seiner rechtswidrigen Politik.#SPD-Justizministerin #Lambrecht… https://t.co/fnUAZIBoUx","Alice_Weidel",2021-04-18 10:27:50,2290,637
"1382970128971800579","Die geplante Ergänzung des Infektionsschutzgesetzes ist ein alarmierendes Dokument obrigkeitsstaatlichen Denkens. W… https://t.co/7GrNzzzijr","Alice_Weidel",2021-04-16 08:12:27,4007,1302
"1382279405335146499","Das Schuldenkarussell dreht sich immer schneller. Die offiziell ausgewiesene <U+0001F1E9><U+0001F1EA> Staatsschuld schwillt auf 2,7 Billi… https://t.co/bjcJFQAiyh","Alice_Weidel",2021-04-14 10:27:46,909,264
"1381888571389448195","Die #Bundesregierung hat die #Bundesnotbremse beschlossen, mit der nun auch die Länder entmachtet werden. #COVID19… https://t.co/TjIpaUgX1F","Alice_Weidel",2021-04-13 08:34:44,2960,714
"1381870359926996995","Das Amtsgericht #Weimar verbietet die #Maskenpflicht, untersagt Mindestabstände und den Einsatz von #PCR-… https://t.co/2ZuVNVKuGr","Alice_Weidel",2021-04-13 07:22:22,1479,333
"1381522638229540871","Statt über #Laschet &amp; #Söder zu sinnieren, sollten #CDU/#CSU endlich Politik im Sinne Deutschlands machen - und den… https://t.co/yLL4fVA5dh","Alice_Weidel",2021-04-12 08:20:39,2762,508
"1380494482173521921","Prinz Philip ist heute mit 99 Jahren gestorben. Als starker Rückhalt der #Queen eroberte er sich über die Jahrzehnt… https://t.co/Utvc078WWm","Alice_Weidel",2021-04-09 12:15:07,1513,176
"1380111156082278403","Der <U+0001F1E9><U+0001F1EA> Wirtschaft und insbesondere Mittelstand und Familienbetrieben läuft die Zeit davon. Jede weitere Woche, in d… https://t.co/pueJUUzZRk","Alice_Weidel",2021-04-08 10:51:55,1228,264
"1379375364703653888","Statt sich immer neue Grundrechtseinschränkungen und existenzgefährdende Belastungen für Bürger und Gewerbetreibend… https://t.co/nEjM9BTkXn","Alice_Weidel",2021-04-06 10:08:09,1355,259
"1379067165685469184","#Stanford-Professor #Ioannidis hat eine Sterblichkeitsrate von 0,15 % errechnet. 99,85% der Erkrankten sterben nich… https://t.co/yvR4D0N5ZB","Alice_Weidel",2021-04-05 13:43:28,2526,690
"1378629986979082248","Mit Privilegien für Geimpfte droht eine Zwei-Klassen-Gesellschaft, in der die Wahrnehmung zentraler #Grundrechte an… https://t.co/xBGLH2eMhh","Alice_Weidel",2021-04-04 08:46:17,1759,239
"1378629985859211265","Was hier als „mehr Freiheiten für Geimpfte“ verkauft wird, ist nichts anderes als die Stigmatisierung derer, die no… https://t.co/WRtafIlgnR","Alice_Weidel",2021-04-04 08:46:16,1827,237
"1378629982843502593","Nun ist die Katze also aus dem Sack. Erst wird die #Testpflicht massiv ausgeweitet und nun kündigt #Spahn Freiheite… https://t.co/mHsLdEsjNh","Alice_Weidel",2021-04-04 08:46:16,2858,702
"1378604790649851907","Ich wünsche Ihnen und Ihrer Familie ein schönes Osterfest und erholsame Feiertage! Lassen Sie es sich gut gehen, er… https://t.co/8zfe7WVRJ7","Alice_Weidel",2021-04-04 07:06:09,1296,128
"1378321107799932934","Merkel hat nun endgültig Maß und Mitte beim Kampf gegen das #Corona-Virus verloren. Die sich immer schneller drehen… https://t.co/rvE32M6K10","Alice_Weidel",2021-04-03 12:18:54,1956,504
"1377913182577164289","Inzidenz-Entwicklung der letzten Tage zeigt: von stark exponentiellem Wachstum kann keine Rede sein. 7-Tage-Mittelw… https://t.co/dIc6KojUmo","Alice_Weidel",2021-04-02 09:17:57,2605,591
"1377222160826183682","Die #Energiewende-Politik der GroKo ist auf ganzer Linie gescheitert und bedroht unseren Wohlstand und den sozialen… https://t.co/W7iF9UzgR6","Alice_Weidel",2021-03-31 11:32:05,1159,302
"1372513014402928644","Die Kritik zur Fixierung auf #Inzidenzwerte wird lauter. Die starrsinnige #Corona-Politik von #Merkel &amp; den Ministe… https://t.co/x9f0MBw6Ap","Alice_Weidel",2021-03-18 11:39:37,1086,255
"1372223471170768902","Schon wieder: Diesmal steht der bayerische #CSU-Landtagsabgeordnete #Sauter im Verdacht, bis zu 1 Mio Euro an der M… https://t.co/i35yUnToaj","Alice_Weidel",2021-03-17 16:29:04,1422,420
"1372143107102363655","Die Pleite ist perfekt: <U+0001F1E9><U+0001F1EA> Kommunen haben offenbar über eine halbe Milliarde Euro Steuergelder durch die Insolvenz… https://t.co/XebKF7LAET","Alice_Weidel",2021-03-17 11:09:44,1371,314
"1371072576882159616","Heute #AfD wählen! Verteilen Sie die Quittung für eine völlig verfehlte #Corona-Politik, für das Impfchaos und für… https://t.co/mIDJaLs2at","Alice_Weidel",2021-03-14 12:15:50,1899,329
"1370725639855165442","Morgen #AfD wählen! Nutzen Sie in Baden-Württemberg und Rheinland-Pfalz die Chance, Deutschland zum Besseren zu ver… https://t.co/ZLAIXRK7pX","Alice_Weidel",2021-03-13 13:17:14,1674,369
"1370701121099038725","Endspurt mit Christoph Högel! Wahlkämpfen bis zum Schluss. Geht alle zur Wahl! <U+0001F4AA><U+0001F4AA><U+0001F4AA> #AfD https://t.co/4QtxRiIDWh","Alice_Weidel",2021-03-13 11:39:48,1747,263
"1370311014231707650","Der Austausch zwischen #Deutschland, der #EU und #Russland muss dringend auf eine sachliche Ebene verlagert werden.… https://t.co/4nvFfXp1KV","Alice_Weidel",2021-03-12 09:49:39,1135,205
"1369929809028075521","10 Jahre #Fukushima: Ein #Atomkraft-Szenario, das so bei uns niemals eintreten kann, wurde dazu genutzt,… https://t.co/8jUM2RzIjH","Alice_Weidel",2021-03-11 08:34:53,3067,626
"1369254166221176833","Ich bin zusammen mit meinen Kollegen @PetrBystronAfD und @DrRobbySchlund in #Russland. Wir wollen mit unseren Gespr… https://t.co/e28MaSPljt","Alice_Weidel",2021-03-09 11:50:07,1587,286
"1368222807541288964","Jeder neue #Maskenskandal ist ein weiterer Schlag für die Glaubwürdigkeit der #Corona-Politik der #Bundesregierung.… https://t.co/uN5lUW2yM2","Alice_Weidel",2021-03-06 15:31:52,1327,271
"1367791795392966656","https://t.co/r2YzKH4CPF","Alice_Weidel",2021-03-05 10:59:11,704,124
"1367789499221241856","Urteil: Die #AfD darf vom #Verfassungsschutz weder beobachtet noch als Beobachtungsfall eingeordnet werden. Gestrig… https://t.co/BvifD2U1xB","Alice_Weidel",2021-03-05 10:50:03,3947,936
"1367103759722156032","Eine Beobachtung der #AfD durch den #Verfassungsschutz ist völlig ungerechtfertigt und entbehrt jeder Grundlage. Ke… https://t.co/3xlwkCjVZG","Alice_Weidel",2021-03-03 13:25:10,920,182
"1367059866003603458","Der #Verfassungsschutz agiert in der Frage der #AfD rein politisch. Das ist angesichts der Wahlen in Land und Bund… https://t.co/DAL4pzlDdA","Alice_Weidel",2021-03-03 10:30:45,3557,666
"1366325536943992834","Für Mieter bedeutet eine #Mietpreisbremse auf den ersten Blick eine womöglich sogar deutliche Ersparnis. Die Schatt… https://t.co/JUvQ9OtX2x","Alice_Weidel",2021-03-01 09:52:47,547,93
"1365695144771678217","Heute haben wir ein starkes Zeichen der #Solidarität für @schwarzafd  in #Schorndorf gesetzt! Wir werden weiter käm… https://t.co/Ugnc4CYQsa","Alice_Weidel",2021-02-27 16:07:50,2659,575
"1365604642328088577","Kannibalismus als Kritik an der Konsumgesellschaft? Wenn geistige Degeneration auf gesellschaftliche Umerziehung tr… https://t.co/qLmZfhVmWf","Alice_Weidel",2021-02-27 10:08:13,1040,241
"1365264474534477832","Während Jens #Spahn den Bürgern die #Grundrechte nimmt &amp; sie in ihrer #Freiheit einschränkt, gelten die von ihm auf… https://t.co/LaCV1CclxG","Alice_Weidel",2021-02-26 11:36:30,1142,314
"1364924885588393986","Der mitunter staatliche finanzierte Linksterror gegen die #Opposition wächst sich aus. Wohin soll das noch führen?… https://t.co/E0lHkcSZdA","Alice_Weidel",2021-02-25 13:07:06,1021,242
"1364855750254866435","Jetzt erst recht: Nach dem feigen Anschlag der #Antifa auf den #AfD-Landtagskandidaten @schwarzafd  in Schorndorf f… https://t.co/hRjt3SGrOw","Alice_Weidel",2021-02-25 08:32:23,1916,410
"1364536584947851264","Durch die wegbrechende #Wirtschaft im Dauer-#Lockdown ergibt sich für den Bund ein Defizit von 139,6 Mrd €.… https://t.co/AsuJI0PPOu","Alice_Weidel",2021-02-24 11:24:08,1171,294
"1364149187420557316","#Deutschland und seine Einwohner brauchen Normalität: Für die sozial unauffällige Entwicklung unserer #Kinder, für… https://t.co/jQEWBjOsf1","Alice_Weidel",2021-02-23 09:44:45,1367,301
"1363783010424881154","#SPD-Finanzminister @OlafScholz hält die Kosten für #Corona-Tests &amp; #Impfstoff künstlich hoch. Seit Januar 2021 hät… https://t.co/0UHfnvgMME","Alice_Weidel",2021-02-22 09:29:42,564,125
"1363404946947903488","Die Dämonisierung der #AfD durch unsere politischen Gegner und ihre medialen Unterstützer trägt Früchte. Ich verurt… https://t.co/jDBpyEXFJZ","Alice_Weidel",2021-02-21 08:27:24,2494,551
"1363064753913008128","Lieber Herr #Gauland, 
ich wünsche Ihnen von ganzem Herzen alles Gute zu Ihrem 80. Geburtstag. Für die zukünftigen… https://t.co/zkXr2sY8iS","Alice_Weidel",2021-02-20 09:55:36,2018,285
"1362401792332603397","50.000 Grenzkontrollen, 10.000 Zurückweisungen: #Seehofer ist stolz auf seine Lockdown-Kontrollbilanz an den Außeng… https://t.co/L4EJOYu2Jv","Alice_Weidel",2021-02-18 14:01:14,3101,913
"1361646022896865283","Über konkrete Maßnahmen könne er nicht entscheiden, so #Altmaier beim #Wirtschaftsgipfel, da fehle ihm die Befugnis… https://t.co/UBVJlHGAnz","Alice_Weidel",2021-02-16 11:58:04,1524,305
"1361595795162750979","#Laschet kritisiert plötzlich #Grenzwerte und die Willkür derer. Dabei sind es er selbst, seine #CDU, deren… https://t.co/HIG9x0ts1r","Alice_Weidel",2021-02-16 08:38:29,2822,560
"1361254997363732482","Mit den #Grünen droht ein Verbotsregime, das zügig in die Verarmung führt! #eigenheim #Hofreiter #AfD https://t.co/0X1Yu4KGDF","Alice_Weidel",2021-02-15 10:04:16,1893,400
"1361252804019580929","Laut #CDU-Kretschmer fällt auch in diesem Jahr #Ostern praktisch coronabedingt aus - ungeachtet aller Fakten genügt… https://t.co/kULnsUzbiA","Alice_Weidel",2021-02-15 09:55:33,916,201
"1360230014185312260","Die Politik fährt den vielfältigen #Einzelhandel, der unsere Städte prägt und lebenswert macht, vorsätzlich zugunst… https://t.co/8YMRlxPlT2","Alice_Weidel",2021-02-12 14:11:21,1063,279
"1360220743661944832","Ich schließe mich den guten Genesungswünschen meines Kreisverbands der #AfD #Bodensee für Winfried #Kretschmann|s a… https://t.co/6KaQH8SpLw","Alice_Weidel",2021-02-12 13:34:31,1130,146
"1359789071544053760","Die Bürger haben dieses Hin und Her, diese Hinhalte-Politik satt. Sie wollen nicht länger für Politikversagen in Ge… https://t.co/S5vnu11ESz","Alice_Weidel",2021-02-11 08:59:12,4354,1364
"1359586873811890178","""Erneute #Lockdownverlaengerung ist fatal!"" #AllesOeffnen #AfD #Friseure https://t.co/CiA4Jicz0b","Alice_Weidel",2021-02-10 19:35:45,1274,270
"1359441155264512000","Am 4.2. habe ich mich beim Ordnungsamt Überlingen entschuldigt. Ich bin einer Wanderlegende aufgesessen. Selbstvers… https://t.co/5apnytPlSq","Alice_Weidel",2021-02-10 09:56:43,747,79
"1359118584480468994","Der selbsternannte #SPD #Corona-Experte @Karl_Lauterbach, dem die Medien nur allzu gerne eine Bühne für seine wisse… https://t.co/cIHH5psnel","Alice_Weidel",2021-02-09 12:34:56,1334,307
"1358755592677031936","Wo mancherorts bis zu minus 31 Grad gemeldet werden, sitzen Greta, @Luisamneubauer und andere @FridayForFuture-Akti… https://t.co/fvxJKAprZF","Alice_Weidel",2021-02-08 12:32:32,2028,426
"1357994415571271680","Ich fordere den #Verfassungsschutz dazu auf, endlich wieder seiner echten Aufgabe nachzukommen: die  demokratische… https://t.co/VuMc5eqpVQ","Alice_Weidel",2021-02-06 10:07:53,1358,296
"1357601900737277952","Es darf keinen Unterschied zwischen Geimpften und Ungeimpften geben. Das ist auch die Linie des Deutschen Ethikrats… https://t.co/NqIjyQRAW6","Alice_Weidel",2021-02-05 08:08:10,1450,279
"1356937731092459523","Hartnäckig weigert sich #Kanzlerin #Merkel, ihre Fehler einzugestehen. Obwohl die Realität das Gegenteil beweist, b… https://t.co/vAoIw5EjZo","Alice_Weidel",2021-02-03 12:09:00,1549,328
"1356605845115699200","Der sogenannte #Impfgipfel hat rein gar nichts zur Behebung des #Impfchaos beigetragen. Die Organisation des Impfen… https://t.co/p3ujCZRylp","Alice_Weidel",2021-02-02 14:10:12,739,144
"1356205011416588296","Ich danke Emil Sänze &amp; @BerndGoegelAfD  für ihr Antreten zur #AfD-Spitzenkandidatur zur #LTW21. Die Mitglieder hatt… https://t.co/Xakb7fIGGU","Alice_Weidel",2021-02-01 11:37:26,423,56
"1354733390717734913","Die Dekonstruktion der Gesellschaft läuft auf Hochtouren. Die Bringschuld für #Migranten wie sie in jedem Einwander… https://t.co/SPa8SE6ebR","Alice_Weidel",2021-01-28 10:09:44,1636,392
"1354503087231291393","Das dicke Lob der Grünen-Bosse Anton Hofreiter und Robert Habeck für den Anschlag von Merkels Kanzleramtsminister a… https://t.co/ChUWRQeHwO","Alice_Weidel",2021-01-27 18:54:36,707,137
"1354061295855816704","Die nächste Eskalationsstufe im #Corona-Kabinett #Merkel wird gezündet. Nachdem die Kanzlerin einräumte „Uns ist da… https://t.co/wrtgIDp9AS","Alice_Weidel",2021-01-26 13:39:04,1411,379
"1353653085680365568","Das Politikversagen b. Beschaffen &amp; Verteilen des #Corona-Impfstoffs, mit dem das Versprechen e. rascheren Normalis… https://t.co/2285PL2YAo","Alice_Weidel",2021-01-25 10:36:59,706,124
"1353318073097482240","Der #Inlandsgeheimdienst unter Führung  #Haldenwang|s  beschäftigt sich lieber mit der Opposition, statt mit echten… https://t.co/j1injAgiIe","Alice_Weidel",2021-01-24 12:25:46,1369,284
"1352916188469329920","Statt eine Kerze ins Fenster zu stellen, so wie es #Moralapostel Frank-Walter #Steinmeier gestern vorschlug, beleuc… https://t.co/L6KtNzBN0d","Alice_Weidel",2021-01-23 09:48:49,1879,468
"1352597969363677184","Im besten #Deutschland aller Zeiten stehen wir zukünftig vor geschlossenen Schwimmbädern. Die Kollateralschäden dur… https://t.co/nu7W0ZKBgm","Alice_Weidel",2021-01-22 12:44:20,1293,298
"1352242344200970240","Nach dem Auftritt der #Kanzlerin vor der #Bundespressekonferenz fordert @Alice_Weidel  angesichts von immer neuen… https://t.co/WhFYMTlnzR","Alice_Weidel",2021-01-21 13:11:12,1117,219
"1351814504645066752","Der Teufelskreis aus immer neuen Verlängerungen &amp; Verschärfungen des unwirksamen Lockdowns muss durchbrochen werden… https://t.co/csSnnMVfyw","Alice_Weidel",2021-01-20 08:51:08,1235,262
"1351114003574116354","Abgeschieden hinter hohen Mauern &amp; Zäunen, überwacht von Wachdienst oder #Polizei - das gab es schon in der #DDR, i… https://t.co/2SsxvlLVKG","Alice_Weidel",2021-01-18 10:27:35,1403,325
"1350770567415259137","Jeder Betrieb, der heute noch in gewohnter Weise produziert, jedes Unternehmen, das Mitarbeiter beschäftigt und wer… https://t.co/937xFZTnFJ","Alice_Weidel",2021-01-17 11:42:54,598,125
"1350769723538026496","Exklusiv geleaked: das neue Grundsatzprogramm der #CDU. #Laschet https://t.co/sDRjkB7aIt","Alice_Weidel",2021-01-17 11:39:32,3205,521
"1350752144295657473","Wo Hilfen verzögert werden, scheint der #Bundesregierung schon das Geld ausgegangen zu sein. @OlafScholz,… https://t.co/yDJsPsyljD","Alice_Weidel",2021-01-17 10:29:41,633,140
"1350574806777950208","Mit der Wahl von Armin #Laschet hat sich die #CDU endgültig für den politischen #Lockdown entschieden. Freiheitlich… https://t.co/KnAQjRnA7m","Alice_Weidel",2021-01-16 22:45:01,1924,294
"1350396490389327880","Armin #Laschet ist Bundesvorsitzender der CDU - damit haben die Christdemokraten den Weg geebnet für eine schwarz-g… https://t.co/IiARZ5tJBk","Alice_Weidel",2021-01-16 10:56:27,2043,442
"1350078082154180608","Davon können die Bürger in #Deutschland nur träumen: Eine Regierung macht Fehler, bekennt sich dazu und zieht auch… https://t.co/FyqgJ34il0","Alice_Weidel",2021-01-15 13:51:12,2001,466
"1350025007246798848","Die #Energiewende ist politisches Totalversagen, das mit der rot/grünen Koalition unter Schröder seinen Lauf nahm.… https://t.co/bl1glx9RaC","Alice_Weidel",2021-01-15 10:20:18,744,161
"1349765245464678402","Kanzlerin #Merkel plant laut Medienberichten nun sogar, Nah- &amp; Fernverkehr einzustellen &amp; das Land in den völligen… https://t.co/7wUg9Y4f2Y","Alice_Weidel",2021-01-14 17:08:06,1742,483
"1349703758872272897","Die Milliarden der #EU wachsen offenbar auf Bäumen. Anders ist diese unfassbare Geldverschwendung in #Corona-Zeiten… https://t.co/nBx453t8Qc","Alice_Weidel",2021-01-14 13:03:47,723,187
"1349007533994868737","#FFP2masken sind völlig ausverkauft und teuer. Kaum ein Bürger wird eine solche rechtzeitig erwerben können - und v… https://t.co/Z1GO3kYibY","Alice_Weidel",2021-01-12 14:57:14,3070,645
"1348933723870392320","Die Hälfte aller 1,7 Millionen #Pflegekraefte lehnt die #Impfung ab. Jetzt bringt Bayerns Ministerpräsident Markus… https://t.co/GoY3pGG4Gn","Alice_Weidel",2021-01-12 10:03:56,1917,421
"1348578699180990464","Schlicht und einfach verschlafen: #Deutschland ist, was die molekulare Überwachung des #Coronavirus angeht, miserab… https://t.co/wXmd9J9QNJ","Alice_Weidel",2021-01-11 10:33:11,766,151
"1347539274095349761","Jetzt schlägt der #Duden unserer Sprache den letzten Sargnagel ein! Dort gendert man nun, was das Zeug hält , verun… https://t.co/tPPvbf9x8m","Alice_Weidel",2021-01-08 13:42:53,1964,322
"1347171087570894852","Die #Kinder wurden mit Dauerlüften &amp; #Kniebeugen in den letzten Wochen drangsaliert - zum Dank sperrt man sie jetzt… https://t.co/gFqJq4UB41","Alice_Weidel",2021-01-07 13:19:51,1040,178
"1346807400607719424","Finanzminister @OlafScholz behauptet, #Deutschland könne sich die #Massnahmen im Kampf gegen die #Corona-Pandemie „… https://t.co/Wp4bFq54gO","Alice_Weidel",2021-01-06 13:14:41,1269,278
"1346549726439727107","Jetzt zugreifen, bevor die Preise für 15-Kilometer-#Hundeleinen explodieren. Was diese #Bundesregierung veranstalte… https://t.co/QbxNaiRBS9","Alice_Weidel",2021-01-05 20:10:47,2277,342
"1346531754153291782","Weidel/Gauland: ""Bund und Länder sind mit #Corona-Latein am Ende – Impf-Chaos verlangt nach Untersuchungsausschuss!… https://t.co/bw2xLWsDTU","Alice_Weidel",2021-01-05 18:59:22,868,154
