"status_id","text","screen_name","created_at","favorite_count","retweet_count"
"1407676965352525826","Schützenhilfe aus der „Familie“? Wer weiß… #IbizaUA https://t.co/Ved3yDH6Yj","HJenewein",2021-06-23 12:28:36,6,3
"1406208701208436737","Gratulation an @svazek zur ihrem Auftritt heute beim #fpoe_Parteitag.","HJenewein",2021-06-19 11:14:15,51,6
"1405797861963489283","Der @derWillacker kann ja in seiner Selbstironie durchaus witzig sein. Seine gestrige Analyse fand ich jedoch völlig daneben-weil sie auch wenig stringent in ihrer Argumentationskette ist. Hier mein Veto! https://t.co/KxDQxrpajl","HJenewein",2021-06-18 08:01:43,14,2
"1405404646211006465","Ich hoffe mal sehr, dass die Klubobleute der Opposition bereits am nächsten U-Ausschuss arbeiten, damit im Herbst weiter aufgeklärt werden kann. Der wird sich dann hoffentlich auch mit Euch beschäftigen… #wenwuerdederanstandwaehlen https://t.co/PTsNV5QKVb","HJenewein",2021-06-17 05:59:13,11,0
"1404788749779836931","Toller Erfolg: höchste Nettozuwanderung trotz ‚geschlossener Grenzen‘, dafür medieninszenierte Kinderabschiebung, bei Nacht und Nebel. Massive Einschränkung der Grund-und Freiheitsrechte, andererseits weiterhin Blutspendeverbot für Schwule…man sieht: Grün wirkt! <U+0001F921><U+0001F921><U+0001F921> https://t.co/cpjbDJmWAt","HJenewein",2021-06-15 13:11:52,28,7
"1404502637895163907","Der Herr Bonvalot muss ‚im Namen der Republik‘ seine falschen Angaben widerrufen. Dabei helfe ich doch gerne… https://t.co/gK8tshcGJB","HJenewein",2021-06-14 18:14:57,13,4
"1403934133282381825","Tut mir leid, wenn ich es so sage, aber die Sigi hat einen Vogel…Punkt! https://t.co/nZjAcDuJLo","HJenewein",2021-06-13 04:35:55,25,2
"1403053804946440200","Und wieder machen @diegruenen die Mauer.
PS: wann wird eigentlich das Auslieferungsbegehren der StA wegen NAbg. Steinacker im Immunitätsausschuss behandelt und wie werden die Grünen sich da verhalten? Wieder die ÖVP decken? https://t.co/OIEHk8w0aF","HJenewein",2021-06-10 18:17:49,20,6
"1402493908148424706","Grüne Erfolgsstrategien…#Baerbock https://t.co/xfTLstt9iJ","HJenewein",2021-06-09 05:12:59,15,2
"1402006005983162372","Der @georg_renner hat offenbar eine Obsession für @hafi1980. Innerhalb 8 Stunden zwei Fotos gepostet - durchaus bemerkenswert. Hier zeigt  sich die sog. ‚Arbeitsgemeinschaft zw. ‚Politiker &amp; Journalist‘, wie Fritz Plasser das einmal so treffend genannt hat… https://t.co/rdzo0b8T5s","HJenewein",2021-06-07 20:54:14,7,2
"1401490544598130690","Was mir bei der derzeitigen Debatte rund um Resselpark und Donaukanal zur Einordnung fehlt: sind diese ‚Kids‘ dort jetzt eigentlich auch alle ‚Covidioten‘ und/oder Lebensgefährder? Sollte man da nicht auch mit dem Wasserwerfer ran (wie von einigen vor ein paar Woche gefordert)?","HJenewein",2021-06-06 10:45:58,12,4
"1400779572904448004","Langsam wird es wirklich tragisch. Türkise Paranoia... https://t.co/5wUtqMLzT0","HJenewein",2021-06-04 11:40:50,97,3
"1400061963732979716","Wer sagts der Päm? https://t.co/COVkSu16ra","HJenewein",2021-06-02 12:09:18,15,2
"1397480593487810561","Witzig ist er schon sehr oft, der Pilz…#OEVPkrise https://t.co/yqX59fN4Kv","HJenewein",2021-05-26 09:11:52,8,1
"1396428848242339844","Völlig richtig! Und sehr fein, dass immer mehr SPÖ Vertreter merken, dass die Vranitzky-Doktrin hauptsächlich der SPÖ selbst schadet… https://t.co/oSWJbQ2Xqe","HJenewein",2021-05-23 11:32:36,48,9
"1396169288218730499","Das muss dieser Hass im Netz sein…man liest ja immer wieder mal davon… https://t.co/N5cduKKI0x","HJenewein",2021-05-22 18:21:12,4,2
"1395455032787709954","Bitte breite Unterstützung! https://t.co/vCi8SR1Udd","HJenewein",2021-05-20 19:03:00,22,3
"1393481159783370752","Die @krone_at weiß das schon…na dann… https://t.co/jmh7R4eQ4d","HJenewein",2021-05-15 08:19:32,138,7
"1392908080778731524","Auch sicher nur ein Zufall…<U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F> https://t.co/f2PSRtip72","HJenewein",2021-05-13 18:22:20,81,7
"1392464097757831171","Weil ja permanent von der großen Gefahr der ‚Rechten‘ fabuliert wird. Offenbar sieht die IKG das auch ein wenig anders. Solche Warnungen sind etwa beim Akademikerball nie raus gegangen…warum wohl??? https://t.co/GBA3n5UdDn","HJenewein",2021-05-12 12:58:06,20,9
"1392425063950036993","Gestern noch ‚Kämpfer für die freie Presse‘, im Ausland dafür geehrt und heute schon Von Haft bedroht. Der @sebastiankurz hat es echt nicht leicht in diesem autoritär geführten Staat…","HJenewein",2021-05-12 10:22:59,24,8
"1392389279943430146","Jetzt ist klar, warum die ÖVP die Wahrheitspflicht abschaffen will…Ermittlungen gegen Kurz und seinen Kabinettschef wegen Falschaussage - Inland - https://t.co/wGcBkDUJWr › Inland https://t.co/x0gtCzYOMu","HJenewein",2021-05-12 08:00:48,60,21
"1392233971774283778","Allemal ein interessanter und nachvollziehbarer Gedanke… https://t.co/F1hEWCMGYh","HJenewein",2021-05-11 21:43:39,8,3
"1391809346116464640","<U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F> Märchenstunde…man könnte es auch anders nennen…@derWillacker https://t.co/RVRUxzyVVL","HJenewein",2021-05-10 17:36:21,5,3
"1390663847980175360","„Was kümmert mich mein Geschwätz von gestern…“ https://t.co/zJUYT9hoLx","HJenewein",2021-05-07 13:44:33,4,0
"1390336317150613508","Wie war das mit der Verfahrenshilfe? Keine HD‘s mehr bei Behörden, weil man ja auch so alle Unterlagen bekommt?@Gernot_Bluemel zeigt:ohne Druck geht es nicht.Daher muss auch künftig die Möglichkeit der Hausdurchsuchung bleiben. Alles andere wäre eine Kastration des Rechtsstaates!","HJenewein",2021-05-06 16:03:03,42,3
"1390273480881496066","Rücktritt @Gernot_Bluemel jetzt! #Staatsnotstand","HJenewein",2021-05-06 11:53:22,50,5
"1390273378116849664","Hat ein suspendierter Sektionschef nicht unlängst im Zusammenhang mit der HD bei Blümel von ‚Putsch‘ gesprochen? Mit ‚Putsch‘ scheint das wirklich im weitesten Sinne zu tun zu haben. Aber anders als der Sektionschef P. das gemeint hat. Das ist ein rechtlicher #Staatsnotstand. https://t.co/hZgfydbx5W","HJenewein",2021-05-06 11:52:58,3,1
