"status_id","text","screen_name","created_at","favorite_count","retweet_count"
"1297430607962800128","Ich bin entsetzt und betroffen über den tätlichen Angriff an Elie Rosen, den Präsidenten der jüdischen Gemeinde in Graz. Wir müssen dem Antisemitismus in all seiner Auspregung vehement und entschlossen entgegentreten. Er hat keinen Platz in unserer Gesellschaft. (1/2)","Alma_Zadic",2020-08-23 07:08:56,763,56
"1295374907602358278","Danke für den spannenden Austausch @VereinNEUSTART https://t.co/NiodLUUW3Q","Alma_Zadic",2020-08-17 15:00:19,79,12
"1290958054582886401","My thoughts are with the people of Beirut, with those who were injured or lost their loved ones during the horrible incident yesterday. In times of crisis we must stand together. #Lebanon #BeirutExplosion","Alma_Zadic",2020-08-05 10:29:19,210,4
"1287054655562944512","Wichtige Rede von @AOC! Abwertende Bemerkungen, Beschimpfungen gegenüber Frauen, entsprechen einem Muster. Dieses findet sich in der Herabwürdigung von Frauen, in der Entmenschlichung von Menschen, die eine andere nationale oder soziale Herkunft oder eine andere Religion haben. https://t.co/cBuiYl6r3O","Alma_Zadic",2020-07-25 15:58:36,524,47
"1281626437527769088","Hass und Gewalt im Netz gefährdet unsere Gesellschaft. Ich freue mich, dass wir gemeinsam mit @k_edtstadler, @susanneraab_at &amp; @sigi_maurer eine starke Initiative gegen #HassImNetz setzen. Mit einem umfassenden Maßnahmenpaket, wollen wir Hass&amp;Gewalt im Netz den Kampf ansagen. https://t.co/jATxf22APN","Alma_Zadic",2020-07-10 16:28:48,277,19
"1280975321836204034","Dieser Sexismus ist einfach nur grindig und eine Herabwürdigung von Politikerinnen. https://t.co/ceY0n6gSCW","Alma_Zadic",2020-07-08 21:21:30,1136,80
"1278381589248999429","Ich freue mich, dass es uns möglich war mit dem neuen Budget zusätzliche Stellen für Staatsanwält*innen zu schaffen. Ein wichtiger Schritt zur Beschleunigung von Verfahren. https://t.co/vkybtHS7a0","Alma_Zadic",2020-07-01 17:34:56,223,21
"1277689586311925761","Die illegale Greifvogelverfolgung ist die häufigste Todesursache für Kaiseradler. Durch unglaublichen Einsatz von @BirdLifeAustria konnte der ausgestorbene Kaiseradler wieder besiedelt werden. Illegale Verfolgung ist kein Kavaliersdelikt und muss Konsequenzen haben. https://t.co/Fy3NA08oWw","Alma_Zadic",2020-06-29 19:45:10,341,33
"1275482617614393345","Ein sehr wichtiges Projekt wird endlich umgesetzt! Die Shoa #Namensmauer - eine wichtige Gedenkstätte. Damit die Erinnerung wach bleibt und wir niemals vergessen. Danke allen Beteiligten! @k_edtstadler https://t.co/PuUIwRFC6t","Alma_Zadic",2020-06-23 17:35:28,83,6
"1273362911533174787","Jeder zweite, d im Gefängnis war, wird rückfällig. Das muss sich ändern. Eine Arbeitsgruppe soll ein Maßnahmenpaket entwickeln, um d Rückfallquote zu senken. Im Fokus steht die Resozialisierung. https://t.co/Xoc5Sg9Mh4","Alma_Zadic",2020-06-17 21:12:30,566,31
